"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2011-Q4","T4-2011",46.263,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2011-Q3","T3-2011",45.609,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2012","2012",47.806,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2012-Q2","T2-2012",49.896,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2012-Q1","T1-2012",41.92,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2012-Q4","T4-2012",49.68,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2012-Q3","T3-2012",49.728,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2013","2013",43.171,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2013-Q1","T1-2013",42.831,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2013-Q2","T2-2013",42.842,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2013-Q4","T4-2013",44.214,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2013-Q3","T3-2013",42.797,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2014","2014",51.087,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2014-Q2","T2-2014",55.08,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2014-Q1","T1-2014",45.765,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2014-Q4","T4-2014",51.502,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2014-Q3","T3-2014",52.002,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2015","2015",41.009,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2015-Q1","T1-2015",41.033,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2015-Q2","T2-2015",32.443,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2015-Q4","T4-2015",43.775,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2015-Q3","T3-2015",46.785,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2016","2016",48.083,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2016-Q2","T2-2016",52.679,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2016-Q1","T1-2016",41.077,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2016-Q4","T4-2016",48.257,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2016-Q3","T3-2016",50.319,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2017","2017",51.498,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2017-Q1","T1-2017",52.349,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2017-Q2","T2-2017",50.599,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2017-Q4","T4-2017",52.095,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2017-Q3","T3-2017",50.95,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2018-Q2","T2-2018",43.785,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2018-Q1","T1-2018",41.905,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2018-Q3","T3-2018",49.454,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2004","2004",173.68,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2004-Q2","T2-2004",162.506,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2004-Q1","T1-2004",179.198,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2004-Q4","T4-2004",171.315,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2004-Q3","T3-2004",181.702,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2005","2005",161.578,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2005-Q1","T1-2005",160.07,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2005-Q2","T2-2005",158.695,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2005-Q4","T4-2005",156.231,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2005-Q3","T3-2005",171.318,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2006","2006",164.228,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2006-Q2","T2-2006",158.788,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2006-Q1","T1-2006",160.201,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2006-Q4","T4-2006",167.23,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2006-Q3","T3-2006",170.693,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2007","2007",173.41,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2007-Q1","T1-2007",172.971,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2007-Q2","T2-2007",166.57,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2007-Q4","T4-2007",174.819,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2007-Q3","T3-2007",179.279,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2008","2008",170.184,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2008-Q2","T2-2008",164.84,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2008-Q1","T1-2008",163.236,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2008-Q4","T4-2008",174.881,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2008-Q3","T3-2008",177.781,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2009","2009",168.225,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2009-Q1","T1-2009",171.56,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2009-Q2","T2-2009",151.58,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2009-Q4","T4-2009",180.052,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2009-Q3","T3-2009",169.71,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2010","2010",182.706,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2010-Q2","T2-2010",173.757,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2010-Q1","T1-2010",186.171,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2010-Q4","T4-2010",178.292,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2010-Q3","T3-2010",192.604,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2011","2011",180.597,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2011-Q1","T1-2011",175.968,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2011-Q2","T2-2011",170.591,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2011-Q4","T4-2011",184.774,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2011-Q3","T3-2011",191.056,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2012","2012",185.202,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2012-Q2","T2-2012",176.389,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2012-Q1","T1-2012",185.768,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2012-Q4","T4-2012",190.08,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2012-Q3","T3-2012",188.569,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2013","2013",190.973,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2013-Q1","T1-2013",192.351,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2013-Q2","T2-2013",178.39,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2013-Q4","T4-2013",189.483,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2013-Q3","T3-2013",203.667,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2014","2014",190.052,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2014-Q2","T2-2014",171.443,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2014-Q1","T1-2014",183.245,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2014-Q4","T4-2014",199.811,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2014-Q3","T3-2014",205.708,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2015","2015",198.613,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2015-Q1","T1-2015",188.464,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2015-Q2","T2-2015",201.137,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2015-Q4","T4-2015",200.245,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2015-Q3","T3-2015",204.607,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2016","2016",202.354,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2016-Q2","T2-2016",185.607,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2016-Q1","T1-2016",195.567,,
"ITD","Nord-est","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2016-Q4","T4-2016",204.788,,
